project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P32105,2022-03-18,2022-09-27,143,193,22,95,17,50,0.51,High
P35956,2022-08-05,2022-11-24,118,111,16,4,9,-7,0.52,High
P51152,2024-02-11,2024-09-08,204,210,15,91,7,6,0.49,High
P38087,2022-10-22,2023-01-27,76,97,16,95,4,21,0.26,High
P43568,2023-05-10,2023-11-25,227,199,13,36,16,-28,-0.02,High
P57926,2024-10-16,2024-11-29,63,44,28,86,17,-19,0.38,High
P58519,2024-11-06,2025-06-30,189,236,27,37,3,47,0.44,High
P40319,2023-01-12,2023-05-21,141,129,16,14,6,-12,0.57,High
P26768,2021-09-04,2021-11-22,91,79,7,38,3,-12,0.41,High
P14924,2020-06-28,2020-09-28,63,92,18,52,9,29,0.5,High
P59114,2024-11-28,2025-04-29,176,152,27,54,5,-24,0.01,Low
P30065,2022-01-02,2022-07-28,162,207,17,24,15,45,0.06,High
P58138,2024-10-24,2025-06-23,213,242,22,51,16,29,-0.0,High
P19760,2020-12-22,2021-08-07,217,228,11,67,11,11,-0.01,High
P50817,2024-01-30,2024-08-29,194,212,9,53,18,18,0.45,High
P54914,2024-06-28,2025-01-25,235,211,24,3,6,-24,0.02,Low
P51225,2024-02-14,2024-06-27,120,134,24,36,4,14,0.04,Medium
P20912,2021-02-02,2021-07-12,168,160,18,88,3,-8,0.06,Low
P13144,2020-04-24,2020-08-19,123,117,13,74,12,-6,-0.1,High
P27258,2021-09-22,2022-05-25,236,245,16,11,11,9,0.06,High
P27823,2021-10-12,2021-12-29,63,78,13,92,5,15,0.25,High
P56164,2024-08-12,2025-05-08,215,269,27,10,2,54,0.17,High
P22377,2021-03-28,2021-08-28,145,153,5,14,13,8,0.53,High
P34700,2022-06-21,2022-10-21,75,122,6,71,17,47,0.08,High
P48390,2023-11-03,2024-06-15,236,225,15,43,1,-11,0.56,High
P28303,2021-10-30,2022-07-11,212,254,16,40,15,42,0.21,High
P42281,2023-03-24,2023-11-03,185,224,5,81,4,39,0.11,High
P29901,2021-12-27,2022-06-03,123,158,20,5,8,35,0.48,High
P23560,2021-05-10,2021-09-01,133,114,27,40,16,-19,0.5,High
P37597,2022-10-04,2023-02-16,130,135,11,67,12,5,0.2,High
P27984,2021-10-18,2022-01-20,90,94,18,31,17,4,0.38,High
P31695,2022-03-03,2022-06-17,62,106,22,99,9,44,-0.02,High
P19606,2020-12-16,2021-05-29,166,164,9,23,17,-2,0.19,High
P55027,2024-07-02,2025-02-13,178,226,15,2,2,48,0.15,High
P35139,2022-07-07,2023-01-06,193,183,26,2,15,-10,0.48,High
P54170,2024-06-01,2024-11-04,97,156,23,86,14,59,0.05,High
P10351,2020-01-13,2020-07-24,189,193,19,81,19,4,0.27,High
P43752,2023-05-17,2023-12-03,227,200,29,84,19,-27,0.25,High
P36554,2022-08-27,2022-12-06,127,101,17,38,8,-26,0.41,High
P54426,2024-06-10,2024-12-22,159,195,19,48,7,36,0.16,High
P12722,2020-04-09,2020-08-26,83,139,20,92,15,56,0.07,High
P15932,2020-08-04,2020-11-28,102,116,11,26,7,14,0.55,High
P30523,2022-01-19,2022-07-17,126,179,26,72,7,53,0.33,High
P13349,2020-05-02,2020-08-04,124,94,13,36,5,-30,0.46,High
P16500,2020-08-25,2021-03-02,170,189,20,76,18,19,0.47,High
P41497,2023-02-24,2023-07-29,126,155,21,19,19,29,0.39,High
P33833,2022-05-20,2023-01-02,238,227,20,85,9,-11,0.37,High
P33801,2022-05-19,2022-12-09,148,204,11,34,4,56,0.15,High
P53705,2024-05-15,2024-08-21,103,98,24,95,13,-5,0.58,High
P59230,2024-12-02,2025-03-19,95,107,20,38,1,12,0.02,Medium
P55855,2024-08-01,2025-02-14,143,197,14,27,9,54,0.53,High
P34211,2022-06-03,2022-11-02,129,152,22,87,15,23,0.36,High
P12295,2020-03-24,2020-07-06,90,104,27,44,11,14,0.5,High
P46815,2023-09-06,2023-12-29,88,114,13,60,5,26,-0.04,Medium
P49707,2023-12-21,2024-06-16,149,178,17,59,12,29,-0.06,High
P52042,2024-03-15,2024-04-14,60,30,29,67,8,-30,0.24,High
P18158,2020-10-24,2021-05-06,159,194,7,75,2,35,0.59,High
P48780,2023-11-17,2024-03-24,115,128,15,90,5,13,0.51,High
P49097,2023-11-28,2024-05-13,144,167,26,26,18,23,0.06,High
P44639,2023-06-19,2023-09-02,83,75,20,26,7,-8,0.29,High
P54616,2024-06-17,2024-09-22,127,97,26,0,5,-30,0.09,Low
P36523,2022-08-26,2023-01-09,95,136,26,85,3,41,0.39,High
P45363,2023-07-15,2023-11-29,98,137,23,58,18,39,0.3,High
P47010,2023-09-13,2024-02-06,129,146,21,75,0,17,0.46,High
P41632,2023-03-01,2023-08-22,167,174,17,49,6,7,0.04,Low
P54260,2024-06-04,2024-10-21,119,139,5,13,13,20,0.3,High
P14204,2020-06-02,2020-09-03,65,93,18,82,9,28,0.39,High
P29757,2021-12-22,2022-08-19,202,240,10,46,19,38,0.28,High
P40975,2023-02-05,2023-09-01,168,208,12,13,3,40,0.58,High
P51491,2024-02-24,2024-11-07,215,257,22,69,13,42,0.12,High
P47962,2023-10-18,2024-04-15,207,180,15,21,7,-27,-0.06,Low
P44300,2023-06-06,2023-09-16,113,102,11,38,9,-11,-0.04,Low
P33690,2022-05-15,2022-12-19,169,218,23,44,5,49,0.12,High
P23533,2021-05-09,2021-09-02,114,116,17,73,12,2,0.47,High
P17686,2020-10-07,2021-07-01,221,267,29,69,14,46,0.02,High
P26762,2021-09-04,2022-04-28,180,236,17,79,18,56,-0.04,High
P25708,2021-07-27,2022-01-06,126,163,8,42,9,37,0.32,High
P47037,2023-09-14,2024-01-22,139,130,25,20,13,-9,0.17,High
P21341,2021-02-18,2021-07-25,167,157,8,10,7,-10,0.58,High
P52121,2024-03-18,2024-11-03,236,230,21,72,15,-6,0.11,High
P19349,2020-12-07,2021-04-23,119,137,20,2,4,18,0.08,Medium
P26709,2021-09-02,2022-06-04,235,275,11,97,6,40,-0.1,High
P29098,2021-11-28,2022-07-29,193,243,7,3,10,50,0.32,High
P58307,2024-10-30,2024-12-21,70,52,19,27,1,-18,-0.06,Low
P22998,2021-04-19,2021-12-03,214,228,10,35,4,14,0.24,High
P42656,2023-04-07,2023-12-28,209,265,27,56,14,56,0.45,High
P40532,2023-01-20,2023-04-30,80,100,6,62,4,20,0.43,High
P11284,2020-02-16,2020-06-05,96,110,11,94,13,14,0.04,High
P59463,2024-12-11,2025-06-15,205,186,8,10,19,-19,-0.09,High
P40459,2023-01-17,2023-08-05,177,200,26,98,5,23,0.28,High
P48445,2023-11-05,2024-01-20,71,76,5,75,17,5,0.32,High
P18292,2020-10-29,2021-02-09,85,103,13,85,2,18,0.5,High
P33713,2022-05-16,2022-08-24,107,100,25,62,16,-7,0.12,High
P46100,2023-08-11,2023-11-28,61,109,28,16,14,48,0.52,High
P14906,2020-06-28,2021-01-27,198,213,16,67,11,15,0.39,High
P34799,2022-06-24,2022-10-02,85,100,29,96,6,15,0.35,High
P22961,2021-04-18,2021-07-05,87,78,29,65,9,-9,0.12,Medium
P57348,2024-09-25,2025-04-02,150,189,14,66,1,39,-0.09,High
P13163,2020-04-25,2020-07-22,75,88,27,54,11,13,0.11,High
P33034,2022-04-21,2022-10-05,116,167,12,93,8,51,0.26,High
P21971,2021-03-13,2021-05-09,72,57,17,56,3,-15,-0.1,Low
P49084,2023-11-28,2024-06-24,212,209,18,58,16,-3,0.04,High
P48013,2023-10-20,2024-06-12,201,236,10,87,16,35,0.3,High
P24917,2021-06-28,2021-12-16,178,171,29,51,19,-7,0.43,High
P25288,2021-07-12,2022-03-14,197,245,22,26,16,48,0.3,High
P40851,2023-01-31,2023-07-30,132,180,15,44,11,48,0.31,High
P21380,2021-02-19,2021-11-25,239,279,8,44,1,40,0.01,High
P35396,2022-07-16,2022-10-31,70,107,15,57,0,37,0.37,High
P59786,2024-12-23,2025-05-30,109,158,14,62,2,49,0.06,High
P40237,2023-01-09,2023-10-01,208,265,24,16,13,57,0.14,High
P44483,2023-06-13,2023-12-18,170,188,19,84,8,18,0.08,Medium
P25093,2021-07-05,2022-01-06,171,185,29,18,7,14,0.56,High
P59830,2024-12-24,2025-05-09,137,136,26,10,6,-1,0.24,High
P39937,2022-12-29,2023-03-20,90,81,25,46,4,-9,0.56,High
P27052,2021-09-14,2022-03-25,197,192,15,92,8,-5,0.45,High
P48892,2023-11-21,2024-06-23,173,215,18,89,7,42,0.29,High
P53451,2024-05-05,2024-08-28,112,115,21,29,3,3,0.1,Low
P51483,2024-02-23,2024-10-24,238,244,23,85,18,6,0.46,High
P59145,2024-11-29,2025-02-21,99,84,17,96,4,-15,-0.05,Low
P31900,2022-03-10,2022-09-23,147,197,20,79,13,50,0.45,High
P32107,2022-03-18,2022-07-22,89,126,19,32,4,37,0.6,High
P25035,2021-07-03,2022-01-29,226,210,22,54,15,-16,0.44,High
P33041,2022-04-21,2022-10-06,171,168,17,97,11,-3,-0.02,High
P31310,2022-02-17,2022-10-06,210,231,23,24,3,21,0.31,High
P19348,2020-12-07,2021-04-22,165,136,24,94,11,-29,-0.08,High
P33836,2022-05-20,2022-11-07,187,171,5,71,16,-16,-0.04,High
P54813,2024-06-24,2024-12-24,211,183,23,16,0,-28,0.39,High
P19575,2020-12-15,2021-06-04,165,171,5,0,9,6,0.15,Medium
P22366,2021-03-27,2021-11-05,208,223,18,72,2,15,0.41,High
P37796,2022-10-12,2023-05-09,217,209,9,28,19,-8,-0.08,High
P54915,2024-06-28,2025-01-19,230,205,19,87,16,-25,0.46,High
P30335,2022-01-12,2022-06-27,161,166,5,0,18,5,0.52,High
P41003,2023-02-06,2023-09-22,234,228,8,5,1,-6,0.1,Low
P12428,2020-03-29,2020-10-31,218,216,25,5,8,-2,0.4,High
P54499,2024-06-13,2024-10-07,118,116,10,36,1,-2,0.04,Low
P23220,2021-04-27,2021-09-23,159,149,25,18,18,-10,0.47,High
P35470,2022-07-19,2022-11-15,69,119,10,65,8,50,0.44,High
P40422,2023-01-16,2023-05-27,80,131,13,25,17,51,-0.04,High
P31454,2022-02-22,2022-09-02,184,192,26,84,15,8,0.36,High
P32797,2022-04-12,2022-09-25,168,166,19,97,5,-2,0.04,Low
P50774,2024-01-29,2024-09-18,188,233,24,2,14,45,0.5,High
P37425,2022-09-28,2023-05-09,166,223,9,64,0,57,0.15,High
P11294,2020-02-17,2020-09-23,217,219,5,19,0,2,0.37,High
P30560,2022-01-20,2022-07-02,193,163,24,68,10,-30,0.29,High
P16303,2020-08-18,2021-05-06,222,261,7,76,13,39,0.18,High
P10224,2020-01-09,2020-07-19,206,192,8,73,11,-14,0.19,High
P35288,2022-07-12,2022-10-06,82,86,7,93,11,4,0.32,High
P32083,2022-03-17,2022-09-13,192,180,24,64,3,-12,0.3,High
P45861,2023-08-02,2023-12-19,117,139,18,90,9,22,0.39,High
P18828,2020-11-18,2021-03-09,84,111,8,93,5,27,-0.07,Medium
P48786,2023-11-17,2024-03-25,157,129,27,48,7,-28,0.01,Low
P27038,2021-09-14,2022-03-11,190,178,17,75,8,-12,0.34,High
P10435,2020-01-16,2020-08-19,181,216,24,16,2,35,0.13,High
P52718,2024-04-09,2024-12-19,237,254,20,8,6,17,-0.05,Medium
P57845,2024-10-13,2025-05-20,165,219,27,41,17,54,0.07,High
P30294,2022-01-11,2022-06-27,138,167,9,28,12,29,0.19,High
P28993,2021-11-24,2022-04-12,118,139,22,41,19,21,0.36,High
P33594,2022-05-11,2022-10-25,165,167,17,78,19,2,0.58,High
P18750,2020-11-15,2021-06-01,161,198,16,30,11,37,0.06,High
P45385,2023-07-16,2024-03-17,187,245,8,72,12,58,-0.07,High
P55566,2024-07-22,2024-11-25,86,126,12,22,14,40,0.54,High
P28382,2021-11-02,2022-07-10,223,250,21,62,9,27,-0.05,Medium
P54380,2024-06-08,2024-11-16,136,161,10,68,1,25,0.44,High
P34159,2022-06-01,2022-12-05,203,187,10,80,9,-16,0.05,Low
P15397,2020-07-16,2021-02-25,204,224,19,79,12,20,0.47,High
P56535,2024-08-26,2025-03-06,176,192,17,32,4,16,0.26,High
P32126,2022-03-19,2022-05-25,69,67,23,46,9,-2,0.59,High
P46680,2023-09-01,2024-05-06,232,248,26,8,3,16,0.16,Medium
P16946,2020-09-10,2021-04-10,204,212,28,55,9,8,0.56,High
P13285,2020-04-29,2020-07-22,78,84,16,77,10,6,0.05,Low
P40665,2023-01-24,2023-03-27,63,62,14,70,18,-1,0.44,High
P42907,2023-04-16,2023-09-18,137,155,22,14,19,18,0.38,High
P41737,2023-03-05,2023-09-02,174,181,19,70,8,7,0.54,High
P54871,2024-06-26,2025-01-11,225,199,20,50,13,-26,0.57,High
P24466,2021-06-12,2021-12-23,176,194,19,96,8,18,0.18,Medium
P12610,2020-04-05,2020-09-07,98,155,22,42,17,57,0.09,High
P10937,2020-02-04,2020-05-22,121,108,23,80,11,-13,0.06,High
P59368,2024-12-07,2025-08-21,225,257,8,92,2,32,0.06,High
P23022,2021-04-20,2021-12-28,200,252,15,79,19,52,0.45,High
P39255,2022-12-04,2023-04-12,145,129,10,96,4,-16,-0.06,Low
P47236,2023-09-21,2024-03-24,176,185,7,56,19,9,0.37,High
P11620,2020-02-29,2020-06-09,104,101,20,10,7,-3,0.04,Low
P50370,2024-01-14,2024-08-18,187,217,11,52,4,30,-0.04,Medium
P47005,2023-09-13,2023-11-26,71,74,24,17,16,3,-0.09,High
P29294,2021-12-05,2022-05-28,166,174,7,84,12,8,0.06,High
P43691,2023-05-15,2023-07-18,82,64,7,27,15,-18,0.5,High
P31013,2022-02-06,2022-06-04,79,118,17,77,8,39,0.44,High
P45737,2023-07-29,2024-01-11,115,166,8,30,17,51,0.54,High
P46826,2023-09-06,2024-05-07,221,244,23,2,1,23,0.55,High
P31532,2022-02-25,2022-06-12,122,107,8,92,19,-15,0.42,High
P38256,2022-10-28,2023-06-05,199,220,27,72,2,21,0.12,Medium
P34451,2022-06-11,2022-12-29,156,201,7,82,7,45,0.2,High
P53091,2024-04-22,2024-11-17,235,209,8,65,3,-26,0.21,High
P47024,2023-09-14,2024-04-02,183,201,22,22,0,18,0.42,High
P51089,2024-02-09,2024-07-05,127,147,29,98,15,20,-0.01,High
P46335,2023-08-19,2023-12-27,104,130,13,88,15,26,0.38,High
P15657,2020-07-25,2020-10-12,78,79,9,21,19,1,0.39,High
P43136,2023-04-25,2023-10-29,158,187,15,98,13,29,0.35,High
P23478,2021-05-07,2021-12-18,239,225,23,2,13,-14,-0.02,High
P14367,2020-06-08,2021-01-22,216,228,21,55,16,12,0.38,High
P31371,2022-02-19,2022-07-16,165,147,5,86,2,-18,0.6,High
P37779,2022-10-11,2023-02-14,93,126,17,59,8,33,0.25,High
P49786,2023-12-24,2024-05-19,117,147,29,80,12,30,-0.0,High
P16564,2020-08-27,2021-03-05,168,190,9,85,15,22,0.34,High
P21638,2021-03-01,2021-07-11,125,132,8,55,4,7,0.53,High
P53464,2024-05-06,2024-08-10,112,96,15,3,13,-16,-0.06,High
P36190,2022-08-14,2022-11-27,105,105,21,22,7,0,0.46,High
P58986,2024-11-24,2025-06-24,159,212,7,21,16,53,0.37,High
P19713,2020-12-20,2021-04-21,72,122,8,73,10,50,0.31,High
P42917,2023-04-17,2023-08-05,62,110,27,56,10,48,0.5,High
P35904,2022-08-04,2022-11-26,85,114,10,59,19,29,-0.06,High
P41319,2023-02-17,2023-07-06,165,139,5,41,18,-26,0.12,High
P41517,2023-02-25,2023-07-05,112,130,14,38,14,18,0.32,High
P26524,2021-08-26,2022-01-05,80,132,28,20,15,52,0.42,High
P31211,2022-02-13,2022-06-07,115,114,28,33,11,-1,0.36,High
P54799,2024-06-24,2024-11-03,128,132,23,51,1,4,-0.08,Low
P29468,2021-12-11,2022-02-18,74,69,12,52,16,-5,0.27,High
P44939,2023-06-29,2024-02-19,194,235,6,38,9,41,0.12,High
P42617,2023-04-06,2023-08-17,97,133,14,79,16,36,0.43,High
P36448,2022-08-23,2023-04-24,192,244,15,84,2,52,-0.06,High
P37121,2022-09-17,2023-02-25,102,161,28,86,11,59,0.27,High
P34598,2022-06-17,2022-09-25,101,100,19,99,12,-1,0.24,High
P31549,2022-02-25,2022-10-16,237,233,22,15,18,-4,0.25,High
P34543,2022-06-15,2022-10-28,162,135,11,6,14,-27,0.38,High
P19066,2020-11-27,2021-09-10,230,287,25,17,17,57,0.07,High
P57102,2024-09-16,2025-04-19,188,215,8,36,8,27,0.39,High
P19214,2020-12-02,2021-04-17,140,136,6,4,4,-4,-0.01,Low
P47761,2023-10-11,2024-02-18,82,130,19,16,0,48,0.09,High
P16059,2020-08-09,2020-10-31,86,83,18,69,2,-3,0.17,Medium
P20285,2021-01-10,2021-05-11,150,121,19,43,7,-29,0.12,Medium
P43347,2023-05-02,2023-11-17,146,199,29,17,9,53,0.2,High
P44808,2023-06-25,2024-01-06,213,195,20,57,17,-18,0.04,High
P56259,2024-08-16,2025-04-19,232,246,20,39,13,14,0.19,High
P55131,2024-07-06,2025-02-27,178,236,27,41,6,58,-0.07,High
P29805,2021-12-24,2022-08-28,210,247,22,49,14,37,0.32,High
P28017,2021-10-19,2022-05-17,188,210,6,71,13,22,0.27,High
P17176,2020-09-19,2021-02-03,97,137,10,16,1,40,0.57,High
P59228,2024-12-02,2025-06-01,202,181,21,88,15,-21,-0.05,High
P57588,2024-10-03,2025-01-25,141,114,8,8,9,-27,0.42,High
P19610,2020-12-16,2021-08-12,200,239,19,58,6,39,0.54,High
P11710,2020-03-03,2020-07-01,65,120,23,63,4,55,0.47,High
P29874,2021-12-26,2022-08-21,224,238,16,3,1,14,0.29,High
P30812,2022-01-30,2022-06-05,155,126,18,7,15,-29,0.28,High
P19514,2020-12-13,2021-05-13,96,151,7,56,7,55,0.5,High
P43396,2023-05-04,2023-07-23,91,80,27,67,15,-11,-0.04,High
P39801,2022-12-24,2023-06-24,160,182,16,32,12,22,0.11,High
P10066,2020-01-03,2020-04-07,113,95,9,41,9,-18,-0.06,Low
P30752,2022-01-27,2022-05-16,121,109,19,80,17,-12,-0.08,High
P13065,2020-04-21,2020-07-29,92,99,9,95,5,7,0.13,Medium
P15741,2020-07-28,2020-10-24,78,88,19,73,19,10,0.4,High
P22858,2021-04-14,2021-08-02,129,110,11,13,16,-19,0.02,High
P28884,2021-11-20,2022-04-02,141,133,20,18,11,-8,0.05,High
P43163,2023-04-26,2024-01-19,210,268,28,54,13,58,0.21,High
P14379,2020-06-08,2020-12-18,182,193,7,73,13,11,0.26,High
P28911,2021-11-21,2022-01-22,83,62,25,51,13,-21,0.42,High
P45168,2023-07-08,2023-11-11,68,126,15,89,5,58,0.19,High
P36100,2022-08-11,2023-04-24,205,256,12,71,9,51,0.11,High
P43214,2023-04-27,2023-07-13,105,77,5,30,4,-28,0.53,High
P52882,2024-04-15,2024-07-02,94,78,18,75,11,-16,0.45,High
P33811,2022-05-19,2022-10-24,162,158,7,3,9,-4,0.53,High
P23857,2021-05-21,2022-01-17,196,241,28,72,16,45,0.1,High
P39740,2022-12-22,2023-05-15,130,144,23,42,3,14,0.47,High
P16012,2020-08-07,2020-11-13,73,98,5,22,1,25,0.41,High
P22796,2021-04-12,2021-12-14,202,246,22,61,11,44,0.25,High
P37081,2022-09-16,2023-03-15,186,180,15,8,9,-6,-0.03,Low
P11982,2020-03-13,2020-11-10,207,242,23,83,18,35,-0.04,High
P39805,2022-12-24,2023-07-06,180,194,25,32,14,14,0.37,High
P55919,2024-08-03,2024-11-29,111,118,15,47,11,7,-0.06,High
P22836,2021-04-13,2021-09-22,183,162,10,6,2,-21,0.41,High
P41587,2023-02-27,2023-08-02,185,156,6,8,10,-29,0.34,High
P25715,2021-07-27,2022-01-23,139,180,12,79,12,41,0.4,High
P35557,2022-07-22,2022-09-29,78,69,16,82,19,-9,0.22,High
P59313,2024-12-05,2025-07-19,194,226,15,48,9,32,0.59,High
P52593,2024-04-04,2024-10-14,223,193,22,72,7,-30,0.25,High
P37881,2022-10-15,2023-05-23,204,220,10,9,5,16,0.04,Medium
P22418,2021-03-29,2021-05-19,65,51,5,67,7,-14,-0.07,Low
P14582,2020-06-16,2021-01-01,163,199,27,73,8,36,0.6,High
P27285,2021-09-23,2021-12-04,62,72,18,2,4,10,0.37,High
P10934,2020-02-04,2020-09-08,172,217,14,9,13,45,-0.07,High
P46917,2023-09-10,2024-04-29,223,232,20,82,2,9,0.19,Medium
P49107,2023-11-29,2024-04-24,146,147,17,63,18,1,0.13,High
P16067,2020-08-09,2021-03-02,158,205,6,37,3,47,0.34,High
P42488,2023-04-01,2023-08-15,144,136,25,24,3,-8,0.48,High
P53437,2024-05-05,2025-02-03,229,274,15,69,3,45,0.39,High
P53047,2024-04-21,2024-11-14,163,207,23,78,9,44,0.59,High
P26179,2021-08-13,2022-02-08,122,179,15,19,5,57,0.13,High
P26566,2021-08-28,2022-02-16,159,172,8,98,18,13,0.56,High
P10909,2020-02-03,2020-09-06,209,216,23,45,13,7,0.51,High
P27921,2021-10-16,2022-02-05,131,112,21,47,6,-19,0.36,High
P29359,2021-12-08,2022-01-23,72,46,11,89,18,-26,0.38,High
P27292,2021-09-23,2022-03-03,181,161,29,72,4,-20,0.31,High
P26554,2021-08-27,2022-01-22,133,148,28,29,19,15,0.31,High
P18632,2020-11-11,2021-06-17,168,218,15,33,16,50,-0.0,High
P13317,2020-05-01,2020-10-01,181,153,20,27,17,-28,0.4,High
P20896,2021-02-01,2021-05-06,113,94,17,12,5,-19,0.34,High
P23296,2021-04-30,2021-06-22,62,53,24,68,2,-9,0.42,High
P26027,2021-08-08,2021-12-18,94,132,18,98,14,38,0.12,High
P45644,2023-07-25,2024-03-18,184,237,26,6,13,53,-0.09,High
P17120,2020-09-17,2021-04-03,178,198,10,95,7,20,0.36,High
P18295,2020-10-29,2021-05-30,187,213,10,33,19,26,0.37,High
P18823,2020-11-18,2021-06-26,232,220,6,43,18,-12,0.32,High
P30991,2022-02-05,2022-06-23,100,138,29,4,6,38,0.56,High
P57330,2024-09-24,2025-02-09,106,138,15,39,7,32,0.34,High
P42308,2023-03-25,2023-07-23,147,120,19,37,9,-27,0.23,High
P47798,2023-10-12,2024-02-20,93,131,7,52,3,38,0.39,High
P36713,2022-09-02,2023-03-10,206,189,29,54,2,-17,0.51,High
P34238,2022-06-04,2023-02-22,206,263,16,95,6,57,0.37,High
P56704,2024-09-01,2025-03-06,184,186,18,59,5,2,0.32,High
P27497,2021-10-01,2022-04-16,207,197,5,2,5,-10,0.19,Medium
P46665,2023-09-01,2023-11-29,75,89,12,37,13,14,-0.1,High
P33791,2022-05-18,2022-08-27,73,101,25,51,9,28,0.39,High
P57806,2024-10-11,2025-03-08,101,148,10,1,14,47,0.08,High
P52026,2024-03-14,2024-09-30,153,200,23,92,18,47,0.01,High
P31628,2022-02-28,2022-08-19,191,172,13,89,10,-19,0.33,High
P38669,2022-11-13,2023-04-15,179,153,15,70,13,-26,0.49,High
P36291,2022-08-18,2022-10-06,62,49,23,58,12,-13,0.19,High
P40308,2023-01-11,2023-09-24,212,256,9,39,9,44,0.46,High
P11215,2020-02-14,2020-07-19,173,156,15,85,7,-17,0.35,High
P51975,2024-03-12,2024-08-21,157,162,24,73,14,5,0.09,High
P44101,2023-05-30,2023-11-01,176,155,12,83,9,-21,0.47,High
P32496,2022-04-01,2022-09-26,155,178,23,81,9,23,0.39,High
P49791,2023-12-24,2024-07-14,144,203,8,25,12,59,0.08,High
P44774,2023-06-23,2023-08-28,88,66,13,44,1,-22,0.18,Medium
P13415,2020-05-04,2020-10-12,175,161,25,99,10,-14,0.14,Medium
P24484,2021-06-12,2021-12-12,205,183,8,66,7,-22,0.49,High
P52510,2024-04-01,2024-09-07,158,159,9,18,12,1,0.56,High
P55971,2024-08-05,2025-03-06,237,213,10,11,10,-24,0.06,Low
P57090,2024-09-15,2025-04-15,202,212,23,41,15,10,0.25,High
P38827,2022-11-18,2023-06-01,163,195,11,55,0,32,0.11,High
P29587,2021-12-16,2022-04-30,91,135,26,84,16,44,0.08,High
P42121,2023-03-19,2023-09-19,178,184,22,49,14,6,0.19,High
P25432,2021-07-17,2021-12-26,163,162,15,11,11,-1,0.39,High
P28684,2021-11-13,2022-01-23,73,71,26,50,17,-2,0.02,High
P10162,2020-01-06,2020-07-03,188,179,27,51,15,-9,0.05,High
P53067,2024-04-21,2024-10-11,188,173,5,32,4,-15,0.38,High
P10671,2020-01-25,2020-08-21,215,209,5,28,5,-6,0.35,High
P30226,2022-01-08,2022-10-15,236,280,12,19,15,44,0.33,High
P28985,2021-11-24,2022-08-15,228,264,29,79,6,36,-0.04,High
P21956,2021-03-12,2021-06-02,75,82,7,12,18,7,0.22,High
P36933,2022-09-10,2022-12-02,75,83,27,87,9,8,0.55,High
P21917,2021-03-11,2021-07-17,104,128,28,85,13,24,-0.09,High
P17146,2020-09-17,2020-12-17,65,91,6,75,11,26,0.24,High
P40203,2023-01-08,2023-09-29,229,264,16,56,9,35,-0.04,High
P35985,2022-08-06,2023-05-17,230,284,17,66,9,54,-0.05,High
P15753,2020-07-29,2020-11-15,119,109,24,86,9,-10,-0.1,Low
P27876,2021-10-14,2022-01-28,73,106,10,55,4,33,0.33,High
P40109,2023-01-04,2023-05-12,91,128,26,32,13,37,0.57,High
P27472,2021-09-30,2022-06-22,220,265,28,81,0,45,0.51,High
P31769,2022-03-06,2022-06-14,65,100,9,36,0,35,-0.06,High
P26690,2021-09-01,2022-04-23,204,234,22,53,15,30,0.55,High
P15361,2020-07-14,2020-11-21,110,130,25,39,4,20,0.08,Medium
P37643,2022-10-06,2023-02-20,83,137,9,85,1,54,0.33,High
P48867,2023-11-20,2024-03-28,118,129,11,52,10,11,0.17,Medium
P14276,2020-06-05,2020-08-28,86,84,6,91,15,-2,0.26,High
P48537,2023-11-08,2024-06-23,171,228,20,99,6,57,0.35,High
P18373,2020-11-01,2021-03-21,94,140,26,6,5,46,0.07,High
P20924,2021-02-02,2021-04-17,97,74,17,44,1,-23,0.35,High
P20743,2021-01-27,2021-09-21,190,237,17,5,7,47,-0.07,High
P10290,2020-01-11,2020-08-18,195,220,23,87,4,25,0.27,High
P10860,2020-02-01,2020-08-20,168,201,25,30,4,33,-0.06,High
P49355,2023-12-08,2024-08-02,228,238,8,63,7,10,0.07,Low
P25657,2021-07-25,2021-10-06,74,73,16,75,3,-1,-0.01,Low
P14024,2020-05-26,2021-01-26,214,245,27,0,17,31,0.21,High
P12986,2020-04-19,2020-06-18,67,60,21,6,15,-7,0.47,High
P25308,2021-07-13,2022-01-30,165,201,27,43,2,36,0.18,High
P41328,2023-02-18,2023-06-19,81,121,16,22,6,40,0.38,High
P20563,2021-01-20,2021-07-20,203,181,14,26,0,-22,-0.1,Low
P27129,2021-09-17,2022-01-28,121,133,19,71,7,12,0.33,High
P51261,2024-02-15,2024-05-13,68,88,28,15,3,20,0.34,High
P18547,2020-11-08,2021-05-02,119,175,16,70,8,56,0.31,High
P47884,2023-10-15,2024-02-17,121,125,9,32,16,4,0.23,High
P29442,2021-12-11,2022-09-05,230,268,21,54,14,38,-0.01,High
P15158,2020-07-07,2020-11-09,117,125,9,91,5,8,-0.08,Low
P27421,2021-09-28,2021-12-26,81,89,13,9,14,8,0.48,High
P17981,2020-10-18,2021-03-15,132,148,8,91,15,16,0.32,High
P40598,2023-01-22,2023-06-02,138,131,20,11,4,-7,0.29,High
P23980,2021-05-25,2021-09-03,128,101,8,91,5,-27,0.23,High
P16163,2020-08-13,2020-12-04,74,113,25,84,5,39,0.11,High
P38555,2022-11-08,2023-03-15,82,127,13,94,0,45,0.55,High
